title,date,views,likes,comments,team_score,opponent_score
POCH Out of Running? Fans WARN Glazers! Man Utd News,2022-03-22,163038,4726,357.0,,
The Perfect CDM for Man Utd! Man Utd News,2022-03-22,111917,3630,413.0,,
Ten Hag Deal Close! Man Utd News,2022-03-22,201346,6401,393.0,,
UNITED Manager PANIC! RANGNICK Out of the Loop! Man Utd News,2022-03-21,167962,4800,487.0,,
Erik TEN HAG Tactics Explained! Man Utd News,2022-03-21,170256,5583,459.0,,
United Manager Chosen! Man Utd News,2022-03-20,134531,3161,225.0,,
RANGNICK's NEW DOF? 5 Players Want OUT!  Man Utd News,2022-03-20,200498,5548,413.0,,
RANGNICK's TEN HAG Warning!  Man Utd News,2022-03-19,168044,4611,429.0,,
TCHOUAMENI BID? TEN HAG Wants United Job!  Man Utd News,2022-03-19,128770,4043,346.0,,
TEN HAG vs POCH Decision Time!  Man Utd News,2022-03-18,123681,3749,255.0,,
SANCHO vs RASHFORD! Man Utd Head to Head with Mark Goldbridge,2022-03-18,66975,2587,167.0,,
RANGNICK's Transfer Request! TEN HAG Latest!  Man Utd News,2022-03-18,138301,4267,287.0,,
Ronaldo Not Leaving! Ten Hag Latest! Man Utd News,2022-03-17,116946,3108,227.0,,
RASHFORD Transfer Offers! TEN HAG Latest!  Man Utd News,2022-03-17,164833,4821,618.0,,
"UNITED's ""NO 1"" Manager Choice! TEN HAG Midfielder Targetted!  Man Utd News",2022-03-17,128875,3837,366.0,,
Rangnick Stay or Go? Fans turn on Players! Man Utd News,2022-03-16,107499,2654,268.0,,
TUCHEL Next UNITED MANAGER?! Man Utd News,2022-03-16,159343,4223,483.0,,
UNITED PLAYERS WANT TO LEAVE? LET THEM! Manchester United 0-1 Atletico Madrid | ZAMEER'S FAN VLOG,2022-03-16,25636,516,123.0,0.0,1.0
UNITED FULL OF MOULD AND IT SPREADS! Manchester United 0-1 Atletico Madrid | HARRY'S FAN VLOG,2022-03-16,14282,269,59.0,0.0,1.0
MAGUIRE IS A DISGRACE! Manchester United 0-1 Atletico Madrid | MARK'S FAN VLOG,2022-03-16,36240,614,162.0,0.0,1.0
THESE PLAYERS DON'T CARE! Manchester United 0-1 Atletico Madrid | LANDAN'S FAN VLOG,2022-03-16,11220,240,42.0,0.0,1.0
UNITED NEEDS CLEANING OUT! Manchester United 0-1 Atletico Madrid | AIDAN'S FAN VLOG,2022-03-16,14070,287,65.0,0.0,1.0
GET MAGUIRE GONE! Manchester United 0-1 Atletico Madrid | RAY'S FAN VLOG,2022-03-16,25292,533,106.0,0.0,1.0
IT'S THE PLAYERS FAULT! Manchester United 0-1 Atletico Madrid | BETH'S FAN VLOG,2022-03-15,43829,1000,240.0,0.0,1.0
PATHETIC SEASON OVER! Manchester United 0-1 Atletico Madrid | LIVE Fan's Forum,2022-03-15,133642,2459,280.0,0.0,1.0
SEASON IS DUSTED! Manchester United 0-1 Atletico Madrid | ADAM'S FAN VLOG,2022-03-15,53203,1204,217.0,0.0,1.0
GOLDBRIDGE! MANCHESTER UNITED 0-1 ATLETICO MADRID Match Reaction,2022-03-15,516574,14408,1468.0,0.0,1.0
MANCHESTER UNITED vs ATLETICO MADRID LIVE GOLDBRIDGE Watchalong!,2022-03-15,881914,14609,650.0,,
UNITED’S BIGGEST GAME OF THE SEASON! Manchester United vs Atletico | Adam's Road Trip!,2022-03-15,42038,1415,172.0,,
UNITED Transfer Panic! TEN HAG Latest! Man Utd News,2022-03-15,125520,3897,389.0,,
RONALDO Transfer Agreement! Man Utd News,2022-03-14,246111,6529,478.0,,
RANGNICK PRESS CONFERENCE REACTION! MANCHESTER UNITED vs ATLETICO MADRID,2022-03-14,124228,4421,221.0,,
MANCHESTER UNITED vs ATLETICO MADRID! RONALDO TO SEND US THROUGH,2022-03-14,151395,5290,351.0,,
RONALDO United Demand! POCH & TEN HAG Race! Man Utd News,2022-03-13,142975,4089,259.0,,
TEN HAG Wants UNITED JOB! Man Utd News,2022-03-13,175793,5414,411.0,,
ARE YOU READY ATLETICO? Manchester United 3-2 Tottenham Hotspur | FAN VLOG,2022-03-12,18393,465,65.0,3.0,2.0
SANCHO UNITED'S BEST PLAYER? Manchester United 3-2 Tottenham Hotspur | GRAHAM'S FAN VLOG,2022-03-12,16077,421,32.0,3.0,2.0
3 VITAL POINTS! Manchester United 3-2 Tottenham Hotspur | BETH'S FAN VLOG,2022-03-12,46661,1493,127.0,3.0,2.0
RONALDO IS THE GOAT! Manchester United 3-2 Tottenham Hotspur | LIVE Fan's Forum,2022-03-12,119239,3382,208.0,3.0,2.0
VIVA RONALDO! Manchester United 3-2 Tottenham Hotspur | ADAM'S FAN VLOG,2022-03-12,41804,1403,125.0,3.0,2.0
GOLDBRIDGE! MANCHESTER UNITED 3-2 TOTTENHAM Match Reaction,2022-03-12,376050,15363,737.0,3.0,2.0
MANCHESTER UNITED vs TOTTENHAM LIVE GOLDBRIDGE Watchalong!,2022-03-12,726622,14055,352.0,,
POCHETTINO DEAL DONE? FABRIZIO ROMANO Man Utd News,2022-03-11,160139,4729,355.0,,
RANGNICK PRESS CONFERENCE REACTION! MANCHESTER UNITED vs TOTTENHAM,2022-03-11,143949,4257,232.0,,
UNITED POCHETTINO DESPERATION GROWS! Man Utd News,2022-03-11,119331,3531,415.0,,
UNITED Want POCH! Man Utd News,2022-03-10,141845,4292,635.0,,
RONALDO Concern! First TRANSFER Close! Man Utd News,2022-03-09,129016,3513,232.0,,
GOLDBRIDGE! MANCHESTER CITY 4-1 MANCHESTER UNITED Match Reaction,2022-03-06,492522,11920,1115.0,1.0,4.0
MAN CITY vs MANCHESTER UNITED LIVE GOLDBRIDGE Watchalong!,2022-03-06,827445,16700,562.0,,
UNITED's NO 1 Transfer Target! TEN HAG To UNITED Closer! Man Utd News,2022-03-04,120970,3927,277.0,,
UNITED Contact TEN HAG! PLAYERS Tired of MAGUIRE? Man Utd News,2022-03-04,124288,4086,273.0,,
Rangnick Wants Ten Hag! Man Utd News,2022-03-03,87226,2446,207.0,,
MAN CITY vs MAN UTD! DROP RONALDO TIME???,2022-03-03,143342,4795,422.0,,
TEN HAG Agrees To Take UNITED JOB! Man Utd News,2022-03-03,167953,5348,415.0,,
ANCELOTTI On UNITED'S List! Man Utd News,2022-03-02,124691,3716,319.0,,
UNITED Chase OSIMHEN & NUNEZ! Man Utd News,2022-03-02,105517,3521,341.0,,
RANGNICK's Message To UNITED BOARD! Man Utd News,2022-03-01,146846,4379,270.0,,
United Board Expect Trophies! Man Utd News,2022-03-01,70920,2190,192.0,,
RONALDO The Problem or The Solution! Man Utd News,2022-02-28,133584,3906,500.0,,
"RONALDO, ANTHONY, TEN HAG LATEST! FABRIZIO ROMANO Man Utd News",2022-02-28,129827,4095,247.0,,
UNITED In ADVANCED POCH Talks! Man Utd News,2022-02-28,118552,3729,385.0,,
Rangnick's Huge Decision! Man Utd News,2022-02-27,130365,3523,329.0,,
RONALDO EXIT LOOMS! Man Utd News,2022-02-27,173982,5001,725.0,,
UNITED'S STANDARDS NON-EXISTENT! Manchester United 0-0 Watford | MARK'S FAN VLOG,2022-02-26,15020,262,41.0,0.0,0.0
UNITED NO END PRODUCT! Manchester United 0-0 Watford | GRAHAM'S FAN VLOG,2022-02-26,7168,201,32.0,0.0,0.0
THIS TEAM JUST GETS WORSE! Manchester United 0-0 Watford | LANDAN'S FAN VLOG,2022-02-26,11225,344,56.0,0.0,0.0
TOP 4 HAS GONE! Manchester United 0-0 Watford | SCOTT'S FAN VLOG,2022-02-26,8910,181,33.0,0.0,0.0
SEASON COULD BE OVER IN MARCH! Manchester United 0-0 Watford | HOLLY'S FAN VLOG,2022-02-26,16144,406,46.0,0.0,0.0
RONALDO & CO BACK TO EUROPA! Manchester United 0-0 Watford | BETH'S FAN VLOG,2022-02-26,32427,750,141.0,0.0,0.0
RONALDO'S GONE MISSING! Manchester United 0-0 Watford | ADAM'S FAN VLOG,2022-02-26,36314,866,188.0,0.0,0.0
GOLDBRIDGE! MANCHESTER UNITED 0-0 WATFORD Match Reaction,2022-02-26,341957,8969,954.0,0.0,0.0
MANCHESTER UNITED vs WATFORD LIVE GOLDBRIDGE Watchalong!,2022-02-26,471670,8471,326.0,,
IT'S TIME FOR REVENGE! Manchester United vs Watford | ADAM's ROAD TRIP,2022-02-26,32411,1190,134.0,,
POCH Snubs UNITED! TEN HAG Incoming! Man Utd News,2022-02-25,149627,4620,244.0,,
RANGNICK PRESS CONFERENCE REACTION! MANCHESTER UNITED vs WATFORD,2022-02-25,119840,3951,207.0,,
RANGNICK SLAMS Player's Attitude! Man Utd News,2022-02-24,148612,4751,469.0,,
ALL TO PLAY FOR! Atletico Madrid 1-1 Manchester United | LIVE Fan's Forum,2022-02-23,81170,1687,142.0,1.0,1.0
GOLDBRIDGE! ATLETICO MADRID 1-1 MANCHESTER UNITED Match Reaction,2022-02-23,310881,9430,758.0,1.0,1.0
ATLETICO MADRID vs MANCHESTER UNITED LIVE GOLDBRIDGE Watchalong!,2022-02-23,740759,14629,294.0,,
IT'S ALL SET UP FOR RONALDO! Atletico Madrid vs Manchester United | ADAM'S ROAD TRIP,2022-02-23,61133,3142,286.0,,
FRED SLAMS UNITED BOARD! Man Utd News,2022-02-23,185682,6081,314.0,,
RANGNICK's Job Hint! Man Utd News,2022-02-22,125830,3771,239.0,,
SHAW vs TELLES! MAN UTD Head 2 Head Stats,2022-02-21,73749,2947,380.0,,
UNITED Want POCH or TEN HAG Now! Man Utd News,2022-02-21,158741,4830,484.0,,
United ROSE To The Occasion! Leeds United 2-4 Manchester United | ADAM'S FAN VLOG,2022-02-20,42825,1137,96.0,4.0,2.0
THE PASTOR'S SUNDAY SERVICE! Leeds United 2-4 Manchester United | LIVE Fan's Forum,2022-02-20,112075,2545,114.0,4.0,2.0
GOLDBRIDGE! LEEDS 2-4 MANCHESTER UNITED Match Reaction,2022-02-20,332958,10372,492.0,4.0,2.0
LEEDS vs MANCHESTER UNITED LIVE GOLDBRIDGE Watchalong!,2022-02-20,628217,11258,211.0,,
RIVALRY? DERBY? THIS IS SOMETHING MORE! Leeds United vs Manchester United | ADAM'S ROAD TRIP,2022-02-20,44479,1759,206.0,,
RICE Interested in United Move! Man Utd News,2022-02-19,96571,2415,243.0,,
UNITED ShortList POTTER! POGBA Transfer Offer!! Man Utd News,2022-02-19,160305,4307,372.0,,
RANGNICK PRESS CONFERENCE REACTION! LEEDS UNITED vs MANCHESTER UNITED,2022-02-18,99775,2801,198.0,,
United Leak Exposed! Man Utd News,2022-02-17,256964,6211,807.0,,
PLAYERS Turn Against RONALDO! Man Utd News,2022-02-16,262431,7147,983.0,,
POGBA Key To RANGNICK's TOP 4 Hopes! Man Utd News,2022-02-16,125775,3867,422.0,,
McFRED JUST NOT GOOD ENOUGH! Manchester United 2-0 Brighton | JEMIEL’S FAN VLOG,2022-02-16,11025,292,37.0,2.0,0.0
POGBA CHANGED THE GAME! Manchester United 2-0 Brighton | ANDREW’S FAN VLOG,2022-02-16,7472,225,19.0,2.0,0.0
RONALDO vs CAVANI! Goldbridge's Man Utd HEAD to HEAD,2022-02-16,81648,3210,317.0,,
NOT THE BEST BUT BIG 3 POINTS! Manchester United 2-0 Brighton | IMRAN’S FAN VLOG,2022-02-16,9070,164,9.0,2.0,0.0
LIKE CHUCKLE BROTHERS – TO ME TO YOU! Manchester United 2-0 Brighton | GRAHAM’S FAN VLOG,2022-02-16,5911,220,13.0,2.0,0.0
FRED WASN'T VERY GOOD! Manchester United 2-0 Brighton | BAB'S FAN VLOG,2022-02-16,6862,311,33.0,2.0,0.0
WE WILL MAKE TOP 4! Manchester United 2-0 Brighton | HOLLY'S FAN VLOG,2022-02-16,16622,542,84.0,2.0,0.0
SEAGULL'S SLAM DUNK'D BY RONALDO! Manchester United 2-0 Brighton | LIVE Fan's Forum,2022-02-15,77318,1772,72.0,2.0,0.0
GOLDBRIDGE! Manchester United 2-0 Brighton Match Reaction,2022-02-15,299800,9292,409.0,2.0,0.0
MANCHESTER UNITED vs BRIGHTON & PSG vs REAL MADRID LIVE GOLDBRIDGE Watchalong!,2022-02-15,549090,10185,157.0,,
RANGNICK PRESS CONFERENCE REACTION! MANCHESTER UNITED vs BRIGHTON,2022-02-14,148489,4591,321.0,,
MAN UTD vs BRIGHTON! RONALDO & MAGUIRE Dropped?,2022-02-14,168708,4857,530.0,,
Rangnick To Drop Stars! Man Utd News,2022-02-13,147528,3084,354.0,,
POGBA Contract HOPE! RANGNICK Fights Back! Man Utd News,2022-02-13,167190,4791,615.0,,
RANGNICK Out of Ideas! Man Utd News,2022-02-12,203138,5476,908.0,,
WE DESERVED TO LOSE! Manchester United 1-1 Southampton | LANDAN & SOLOMON’S FAN VLOG,2022-02-12,13117,236,36.0,1.0,1.0
ZERO CONTROL! Manchester United 1-1 Southampton | GRAHAM'S FAN VLOG,2022-02-12,11766,248,35.0,1.0,1.0
DE JA VUNITED! Manchester United 1-1 Southampton | ADAM'S FAN VLOG,2022-02-12,42958,1112,236.0,1.0,1.0
IT'S GETTING WORSE... Manchester United 1-1 Southampton | LIVE Fan Forum,2022-02-12,98779,1859,285.0,1.0,1.0
GOLDBRIDGE! Manchester United 1-1 Southampton! Match Reaction,2022-02-12,374514,9623,1071.0,1.0,1.0
TODAY WILL BE DANGEROUS! Manchester United vs Southampton | ADAM'S ROAD TRIP,2022-02-12,34737,1455,190.0,,
RONALDO Transfer Talk! POCH Manager Latest! Man Utd News,2022-02-11,116059,3397,333.0,,
MAN UTD vs SOUTHAMPTON! RONALDO TO START?,2022-02-10,141824,4593,392.0,,
MAGUIRE vs LINDELOF! Goldbridge's Man Utd Head to Head,2022-02-09,131504,5458,727.0,,
MAGUIRE Must GO! TIELEMANS Summer Deal? Man Utd News,2022-02-09,212088,6444,848.0,,
STARTING TO FEEL THE CRACKS! Burnley vs Manchester United | ADAM'S ROAD TRIP,2022-02-08,41715,1515,172.0,,
RANGNICK Calls Out BOARD Failure! Man Utd News,2022-02-08,183181,5324,518.0,,
RONALDO Sparks Transfer Overhaul! TEN HAG Job Boost! Man Utd News,2022-02-07,195683,4976,401.0,,
BURNLEY vs MANCHESTER UNITED! BIG GOLDBRIDGE FEAR!,2022-02-07,146360,4357,345.0,,
UNITED RICE & HAALAND Transfer Boost! Man Utd News,2022-02-06,170769,4776,740.0,,
RANGNICK Job In Danger! LINGARD Drama Continues! Man Utd News,2022-02-05,241324,6527,844.0,,
WE ARE BOTTLE FC! Manchester United 1-1p Middlesbrough | BETH'S FAN VLOG,2022-02-05,63732,1305,312.0,1.0,1.0
GOLDBRIDGE! Manchester United 1-1 Middlesbrough! Match Reaction,2022-02-04,430019,11344,1499.0,1.0,1.0
MANCHESTER UNITED vs MIDDLESBROUGH LIVE GOLDBRIDGE Watchalong!,2022-02-04,693694,13535,787.0,,
Players Turn On Rangnick Again! Man Utd News,2022-02-04,206936,5520,646.0,,
RANGNICK PRESS CONFERENCE REACTION! MANCHESTER UNITED vs MIDDLESBROUGH,2022-02-03,188063,5675,285.0,,
UNITED Want POCHETTINO! Man Utd News,2022-02-02,153970,3906,492.0,,
MAN UTD vs MIDDLESBROUGH! POGBA RETURNS! FA CUP Preview,2022-02-02,144362,4304,211.0,,
Declan Rice HUGE Man Utd Transfer Offer? Man Utd News,2022-02-02,170584,4769,547.0,,
UNITED WRECK RANGNICK PLAN! Man Utd Transfer News,2022-02-01,217551,6066,608.0,,
LIVE TRANSFER DEADLINE DAY! Transfer News,2022-02-01,853062,16538,196.0,,
VAN DE BEEK SIGNS FOR EVERTON! Man Utd News,2022-01-31,103134,3344,287.0,,
VAN DE BEEK TO EVERTON LOAN DONE DEAL - Romano CONFIRMS! Man United News,2022-01-30,206739,5722,561.0,,
Mason Greenwood Breaking News!,2022-01-30,739031,31274,,,
POGBA Contract Ultimatum! VAN DE BEEK Deal Nearly Done! Man Utd Transfer News,2022-01-29,196746,5628,461.0,,
DONNY a FLOP? RANGNICK BIG Decision! Man Utd Transfer News,2022-01-28,138888,3691,426.0,,
LINGARD Stays! KAMARA Transfer Still Possible! Man Utd Transfer News,2022-01-28,121052,3270,306.0,,
RANGNICK Job Offer? TRANSFER Latest! Man Utd Transfer News,2022-01-27,160120,4451,519.0,,
ZAKARIA or NEVES LATE TRANSFER Bid? Man Utd Transfer News,2022-01-26,149075,4320,267.0,,
VAN DE BEEK OFFER! LINGARD Exit Close Man Utd News,2022-01-25,96941,2429,163.0,,
KAMARA Transfer Hope! MARTIAL Gone Who Next? Man Utd News,2022-01-25,148477,4520,305.0,,
MARTIAL TO SEVILLA LOAN DONE DEAL - Romano CONFIRMS! Man United News,2022-01-24,104785,2881,317.0,,
Martial Transfer Imminent! Man Utd News,2022-01-24,142519,4124,263.0,,
Rangnick's Transfer Plan! Man Utd News,2022-01-23,192435,4665,431.0,,
BUZZING FOR TOP 4! Manchester United 1-0 West Ham | ANDREW'S FAN VLOG,2022-01-22,13291,320,45.0,1.0,0.0
"VARANE, MAGUIRE, DALOT, TELLES ARE THE BACK 4! Manchester United 1-0 West Ham | ANT'S FAN VLOG",2022-01-22,12434,355,49.0,1.0,0.0
BEST OLD TRAFFORD PERFORMANCE! Manchester United 1-0 West Ham | GRAHAM'S FAN VLOG,2022-01-22,14866,408,34.0,1.0,0.0
TOP 4 BACK IN OUR HANDS! Manchester United 1-0 West Ham | ADAM'S FAN VLOG,2022-01-22,42158,1534,158.0,1.0,0.0
HAIDARA Transfer Request! RONALDO Backlash Continues! Man Utd Transfer News,2022-01-21,147716,4773,388.0,,
MAN UTD vs WEST HAM! DEMBELE IN LINGARD OUT?,2022-01-20,174163,4797,298.0,,
Ronaldo & Rangnick United Battle! Man Utd News,2022-01-20,133411,3718,270.0,,
THE START OF SOMETHING? Brentford 1-3 Manchester United | LIVE Fan Forum,2022-01-19,93678,2197,129.0,3.0,1.0
GOLDBRIDGE! Brentford 1-3 Manchester United Match Reaction,2022-01-19,299051,11332,582.0,3.0,1.0
BRENTFORD vs MANCHESTER UNITED LIVE GOLDBRIDGE Watchalong!,2022-01-19,579425,9474,226.0,,
IMPROVING BUT TOP 4 GONE! Brentford vs Man United! Adam's Road Trip,2022-01-19,42425,1660,170.0,,
POGBA TRANSFER DECISION! LINGARD To NEWCASTLE! Man Utd Transfer News,2022-01-19,171243,4730,346.0,,
POGBA RETURN FORCES DONNY TRANSFER! Man Utd Transfer News,2022-01-18,175832,4688,432.0,,
RANGNICK PRESS CONFERENCE REACTION! BRENTFORD vs MANCHESTER UNITED,2022-01-18,114227,3146,209.0,,
RANGNICK Wants TRANSFER ACTION! Man Utd Transfer News,2022-01-18,146036,4276,285.0,,
"HAIDARA, ZAKARIA & VAN DE BEEK! FABRIZIO ROMANO Man Utd News",2022-01-17,122064,3454,246.0,,
RANGNICK & MARTIAL HUGE FALLOUT! Man Utd Transfer News,2022-01-16,237984,7014,1190.0,,
BETTER BUT FUMING WE'VE HANDED VILLA 2 POINTS! Aston Villa 2-2 Manchester United | GRAHAM'S FAN VLOG,2022-01-15,11586,265,35.0,2.0,2.0
HOW DID WE BLOW THAT!? Aston Villa 2-2 Manchester United | LIVE Fan Forum,2022-01-15,143458,2892,364.0,2.0,2.0
GOLDBRIDGE! Aston Villa 2-2 Manchester United Match Reaction,2022-01-15,405443,10323,955.0,2.0,2.0
Ralf RANGNICK TRANSFER DEMAND! Man Utd Transfer News,2022-01-14,138165,3965,301.0,,
Donny Wants Out! Rangnick Selection Dilemma! Man Utd News,2022-01-13,105728,2452,183.0,,
RONALDOS SLAMS SPOILT TEAMMATES! Man Utd Transfer News,2022-01-13,268789,8955,920.0,,
ZAKARIA OFFER MADE! Man Utd Transfer News,2022-01-12,172138,5326,332.0,,
BAILLY Transfer EXIT! ZAKARIA Transfer Latest! Man Utd News,2022-01-12,157250,4516,436.0,,
ZAKARIA Talks! RASHFORD New Deal? Man Utd News,2022-01-11,187582,5310,398.0,,
RASHFORD'S CONFIDENCE IS ROCK BOTTOM! Manchester United 1-0 Aston Villa | H'S FAN VLOG,2022-01-11,17809,329,81.0,1.0,0.0
LINDELOF HAS TO GO! Manchester United 1-0 Aston Villa | ANGRY GINGE'S FAN VLOG,2022-01-10,14645,451,161.0,1.0,0.0
MANCHESTER UNITED vs ASTON VILLA LIVE GOLDBRIDGE Watchalong!,2022-01-10,486637,8964,201.0,,
RANGNICK ZAKARIA INTERST! FABRIZIO ROMANO Man Utd News,2022-01-10,144477,4472,144.0,,
Rangnick Under Pressure! Man Utd News,2022-01-06,160376,3997,445.0,,
NEVES & KAMARA Transfer Interest! Man Utd News,2022-01-05,215790,7892,1097.0,,
RANGNICK Loses PLAYERS Trust! ALVAREZ Latest Man Utd News,2022-01-04,266775,7558,1371.0,,
WE'LL STRUGGLE TO GET EUROPA! Manchester United 0-1 Wolves | HARRY'S FAN VLOG,2022-01-03,27215,409,89.0,0.0,1.0
WERE WE AT HOME!? Manchester United 0-1 Wolves | ANT'S FAN VLOG,2022-01-03,12665,264,55.0,0.0,1.0
UNITED HAVE NO MIDFIELD! Manchester United 0-1 Wolves | HOLLY'S FAN VLOG,2022-01-03,36963,928,170.0,0.0,1.0
RANGNICK'S TACTICAL MIDFIELD DISASTER! Manchester United 0-1 Wolves | LIVE Fan Forum,2022-01-03,207263,3929,431.0,0.0,1.0
GOLDBRIDGE! Manchester United 0-1 Wolves  Match Reaction,2022-01-03,530494,16271,1834.0,0.0,1.0
MANCHESTER UNITED vs WOLVES LIVE GOLDBRIDGE Watchalong!,2022-01-03,688904,12557,647.0,,
MUST WIN GAME FOR TOP 4! BRUNO RETURNS! Manchester United vs Wolves! Adam's Road Trip,2022-01-03,36500,1333,137.0,,
GOLDBRIDGE! Manchester United 3-1 Burnley  Match Reaction,2021-12-30,281222,9751,663.0,3.0,1.0
RANGNICK Losing Dressing Room! Man Utd News,2021-12-29,363554,13208,2136.0,,
Martial Offer Rejected! Man Utd News,2021-12-28,92888,2571,560.0,,
RANGNICK Transfer Crisis! Man Utd News,2021-12-28,206115,5726,1032.0,,
HOW'S RASHFORD PICKED!? Newcastle United 1-1 Manchester United | ADAM'S FAN VLOG,2021-12-27,65801,1853,458.0,1.0,1.0
GOLDBRIDGE! Newcastle 1-1 Manchester United  Match Reaction,2021-12-27,364785,10833,1417.0,1.0,1.0
WE'RE BACK! Newcastle United vs Manchester United ADAMS ROAD TRIP,2021-12-27,63699,3229,215.0,,
Rangnick's First Transfer Close? Man Utd News,2021-12-26,166590,5394,261.0,,
GOLDBRIDGE BEST RANTS & REACTIONS 2021! Man Utd News,2021-12-25,78337,3291,136.0,,
Man United 21/22 Player Ratings So Far! Man Utd News,2021-12-20,123320,4814,286.0,2.0,1.0
United Lose Cavani! Top 4 Concern! Man Utd News,2021-12-19,144223,3752,193.0,,
9 UNITED Players MISSING For BRIGHTON? Man Utd News,2021-12-15,180710,4831,278.0,,
"KAMARA, POGBA and TRANSFERS! FABRIZIO ROMANO Man Utd News",2021-12-13,104365,3195,152.0,,
Pogba Keeps Rangnick WAITING! Man Utd News,2021-12-10,119178,2703,288.0,,
GOLDBRIDGE! Manchester United 1-1 Young Boys Match Reaction,2021-12-08,240032,7490,655.0,1.0,1.0
MANCHESTER UNITED vs YOUNG BOYS LIVE Champions League GOLDBRIDGE Watchalong!,2021-12-08,480187,9644,166.0,,
RANGNICK's Transfer Clear Out! Man Utd News,2021-12-07,189994,5137,266.0,,
RANGNICK PRESS CONFERENCE REACTION! MANCHESTER UNITED vs YOUNG BOYS,2021-12-07,221298,7099,305.0,,
RANGNICK'S THE MAN! Manchester United 1-0 Crystal Palace | HARRY'S FAN VLOG,2021-12-05,11853,353,19.0,1.0,0.0
RANGNICK'S EARLY MAGIC! Manchester United 1-0 Crystal Palace | BETH'S FAN VLOG,2021-12-05,52722,2068,161.0,1.0,0.0
MANCHESTER UNITED vs CRYSTAL PALACE LIVE GOLDBRIDGE Watchalong!,2021-12-05,804548,13510,205.0,,
RANGNICK'S FRESH START! Manchester United 3-2 Arsenal | BETH'S FAN VLOG,2021-12-02,37799,1545,143.0,3.0,2.0
GOLDBRIDGE! Manchester United 3-2 Arsenal Match Reaction,2021-12-02,376882,13242,553.0,3.0,2.0
SANCHO'S ARRIVAL! Chelsea 1-1 Manchester United | ADAM'S FAN VLOG,2021-11-28,42281,1689,193.0,1.0,1.0
OFFICIAL! SOLSKJAER SACKED BY UNITED! Man Utd News,2021-11-21,479831,15613,1133.0,,
LINGARD CALLS OUT SOLSKJAER? Man Utd News,2021-11-19,210005,5771,382.0,,
UNITED Behind SOLSKJAER! Man Utd News,2021-11-15,211614,5661,495.0,,
ZIDANE for SOLSKJAER Latest! FABRIZIO ROMANO Man Utd News,2021-11-15,199576,5513,390.0,,
SOLSKJAER Copies CONTE! Tottenham 0-3 Manchester United | ADAM'S FAN VLOG,2021-10-30,57425,1876,306.0,3.0,0.0
SOLSKJAER AIN'T THE ONE! Manchester United 0-5 Liverpool | BETH'S FAN VLOG,2021-10-24,149147,4868,807.0,0.0,5.0
SOLSKJAER Slump Is OVER! Man Utd News,2021-10-15,146839,4185,403.0,,
SOLSKJAER's FORMATION Change! Man Utd News,2021-10-09,161729,4859,501.0,,
MANCHESTER UNITED vs EVERTON LIVE GOLDBRIDGE Watchalong!,2021-10-02,621256,10626,449.0,,
LET'S GET TO THE FINAL! Manchester United vs West Ham ADAM ROAD TRIP  | Man United News,2021-09-22,33505,1740,115.0,,
Solskjaer's Pogba Headache! Man Utd News,2019-08-10,145581,3249,457.0,,
Solskjaer Screwed Over! Goldbridge! Flex! Rants! Man Utd News Now,2019-08-10,143635,3872,833.0,,
Alexis Sanchez Loan Deal? Solskjaer's Future Revealed? Man Utd News,2019-08-09,156673,3692,429.0,,
Manchester United vs Chelsea! Solskjaer vs Lampard! Man Utd News,2019-08-09,139845,3639,544.0,,
Solskjaer Press Conference Reaction! Manchester United vs Chelsea,2019-08-09,171933,4492,745.0,,
Man Utd TRANSFER DEADLINE DAY LIVE News - LUKAKU TO INTER MILAN DONE,2019-08-08,339340,5754,262.0,,
Solskjaer's Transfer D Day! Man Utd Transfer News,2019-08-08,147059,3919,894.0,,
Solskjaer's 100 Million Deadline Day Bid! Man Utd Transfer News,2019-08-07,309617,10158,749.0,,
Eriksen Deal Off! Man Utd Transfer News,2019-08-07,179794,5090,940.0,,
Solskjaer's Pogba Frustration! Man Utd Transfer News,2019-08-07,125610,2977,476.0,,
Eriksen Transfer On! Dybala Deal Definitely Off! Man Utd Transfer News,2019-08-06,212783,4660,795.0,,
"Eriksen, Bruno Fernandes or Coutinho? Man Utd Transfer News",2019-08-06,180197,5247,528.0,,
Solskjaer's Transfer Letdown! Flex and Rants Man Utd Transfer News,2019-08-06,99160,3093,654.0,,
Eriksen AND Dybala Deals On? Man Utd Transfer News,2019-08-06,181947,4357,841.0,,
NO More Transfers! Man Utd Transfer News,2019-08-05,233116,5739,731.0,,
