title,date,views,likes,comments
ARSENAL vs MANCHESTER UNITED! SOLSKJAER MUST DELIVER!,2021-01-28T14:55:06Z,154804,4950,366
GOLDBRIDGE! Manchester United 1-2 Sheffield United Match Reaction,2021-01-27T23:00:11Z,394605,11094,1083
Solskjaer's Transfer Surprise? Man Utd Transfer News,2021-01-27T10:50:21Z,210922,6471,407
Solskjaer's Transfer Deadline! Rashford Injury Blow? Man Utd Transfer News,2021-01-25T10:44:29Z,173367,6024,363
Solskjaer's Van De Beek Promise! Upamecano Transfer Battle! Man Utd Transfer News,2021-01-24T10:59:16Z,153187,5148,223
Pogba Transfer Dilemma! Man Utd Transfer News,2021-01-21T10:47:11Z,148091,5198,282
GOLDBRIDGE! Fulham 1-2 Manchester United Match Reaction,2021-01-20T23:00:09Z,310482,11098,530
FULHAM vs MANCHESTER UNITED! POGBA MUST BE SET FREE!,2021-01-18T14:41:43Z,145630,4730,258
Klopp Slams Solskjaer! Sancho January Transfer? Liverpool vs Man Utd Transfer News,2021-01-18T10:45:43Z,210061,6236,707
LIVERPOOL vs MANCHESTER UNITED With Mark GOLDBRIDGE LIVE,2021-01-17T18:56:47Z,846408,14897,196
Pogba Transfer Mistake! Man Utd Transfer News,2021-01-15T21:12:40Z,181301,5625,276
Solskjaer Press Conference Reaction! Liverpool vs Manchester United,2021-01-15T14:36:22Z,156001,5796,219
United Rice Transfer Race! Pogba Title Pledge! Man Utd Transfer News,2021-01-15T10:50:07Z,146184,4751,343
January CB Transfer Possible says Romano! Man Utd Transfer News,2021-01-04T14:35:11Z,160803,5600,245
Caicedo Deal Completed This Week! Man Utd Transfer News,2021-01-03T14:52:59Z,183798,5691,239
Solskjaer Wants Haaland Not Sancho! Man Utd Transfer News,2021-01-03T11:36:07Z,184634,6347,339
GOLDBRIDGE! Manchester United 2-1 Aston Villa Match Reaction,2021-01-01T22:45:56Z,375378,18079,680
Man Utd Transfer Talks for Two Defenders! Man Utd Transfer News,2020-12-30T15:05:59Z,166918,5074,356
EVERTON vs MANCHESTER UNITED With Mark GOLDBRIDGE LIVE,2020-12-23T22:09:18Z,823254,10507,107
LINGARD Leaving? Man Utd In For CDM! Man Utd News Now,2020-12-18T21:02:08Z,200519,5870,426
MANCHESTER UNITED vs MAN CITY! POGBA To Start? SOLSKJAER Must Win!,2020-12-10T14:21:16Z,154514,4776,497
United Shelve Grealish Transfer! Woodward Backs Solskjaer! Man Utd News Now,2020-12-04T10:47:24Z,119202,4558,326
Solskjaer Admits Fred & Van De Beek Mistake! Man Utd News Now,2020-12-03T10:49:58Z,124990,3934,731
Man Utd Transfer Blow! Camavinga Price Set! Man Utd News Now,2020-12-02T10:46:12Z,132293,4014,297
Solskjaer Press Conference Reaction! Manchester United vs PSG,2020-12-01T14:17:35Z,156431,5677,332
Solskjaer's Pogba Warning! Man Utd News,2020-11-22T11:19:42Z,111177,3662,474
THE FINAL | THE UNITED STAND FC v HACKNEY WICK FC | BLUD BRUVVAS DIGITAL | EP 16,2020-11-11T12:30:02Z,38055,1242,52
Goldbridge! Manchester United 1-6 Tottenham Match Reaction,2020-10-04T18:16:24Z,457198,11318,1251
AFTV FC v THE UNITED STAND FC | BLUD BRUVVAS DIGITAL | EP 11,2020-09-15T11:35:42Z,45817,1375,59
THE UNITED STAND FC v HACKNEY WICK FC | BLUD BRUVVAS DIGITAL | EP 2,2020-09-01T11:00:10Z,71490,2860,142
"Average Performance, 3 Points all That Mattered | Flex Review | Man Utd 2 - Leicester 1|",2018-08-10T23:52:27Z,20053,515,140
Fred Was Everywhere Tonight| Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10T23:41:15Z,13662,299,38
Alexis Sanchez Has Been Dead For United | Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10T23:32:36Z,16075,258,51
Andreas Pereira Looked Insane Today | Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10T23:13:44Z,11897,279,24
MOURINHO Fights Back! Manchester United 2-1 Leicester City Fan Reaction,2018-08-10T23:08:12Z,41111,1214,122
Pogba Must Stay Captain| Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10T23:06:37Z,9940,326,38
We Need To Keep This Midfield Three  | Fan Cam | Man Utd 2 - Leicester 1|,2018-08-10T23:00:59Z,7978,194,19
Luke Shaw Has Bounced Back | Fan Cam | Man Utd 2 - Leicester 1,2018-08-10T22:54:11Z,7378,197,14
Manchester United vs Leicester City with Mark Goldbridge Watchalong,2018-08-10T21:52:11Z,183778,2458,31
Manchester United 2-1 Leicester City | POGBA and SHAW Goals Wins It!,2018-08-10T21:40:17Z,70030,2062,307
Pogba to Start! Man Utd vs Leicester LIVE Preview,2018-08-10T10:35:17Z,60974,1971,347
"MAGUIRE, ALDERWEIRELD, BOATENG! Manchester United Transfer News",2018-08-08T20:12:35Z,70511,2225,432
Manchester United 2018/19 Season Preview! Mourinho's Title?,2018-08-08T12:59:41Z,56082,1607,518
All Or Noting This Season For Jose! Flex & Rants MUFC Talk!,2018-08-07T20:16:37Z,38858,1337,318
I WOULD GET ZIDANE NOW | FAN CAM | BAYERN MUNICH 1 - MAN UTD 0 |,2018-08-06T10:56:37Z,16398,394,88
JOSE WANTS THE SACK | FAN CAM | BAYERN MUNICH 1 - MAN UTD 0,2018-08-06T10:33:51Z,27718,611,126
WHY NOT EVEN TRY? | FLEX MATCH REACTION | BAYERN MUNICH 1 - MAN UTD 0 |,2018-08-06T09:53:17Z,35996,945,253
Manchester United 2-1 Real Madrid | Sanchez & Herrera Goals Win It!,2018-08-01T02:49:51Z,51493,1641,199
Mourinho's LAST Man Utd Transfer! Man Utd Transfer News Latest,2018-07-31T20:24:01Z,56821,1522,189
"Bale, Pulisic, Sandro Manchester United Transfer News 2018",2018-07-31T06:00:03Z,47385,1506,340
Mourinho's Man Utd Transfer Boost! Manchester United Transfer News Latest,2018-07-30T20:29:15Z,62748,2452,412
Mourinho's 5 Transfer Targets! Man Utd Transfer News Latest,2018-07-30T06:00:03Z,70383,1512,584
Mourinho Lost His Fight? Man Utd Transfer News,2018-07-29T20:32:55Z,80015,2166,557
Bale Announcement Expected! Man Utd Transfer News Latest,2018-07-27T06:00:31Z,78482,1539,372
Mourinho's Alderweireld or Maguire Transfer? Man Utd Transfer News Latest,2018-07-26T20:17:07Z,52894,1782,323
Mourinho Confirms Man Utd Transfer! Man Utd Transfer News Latest,2018-07-26T12:05:28Z,63342,1705,253
Manchester United vs AC Milan with Mark Goldbridge Watchalong,2018-07-26T06:14:30Z,155074,1523,36
Manchester United 1-1 AC Milan | Alexis SANCHEZ Goal & Penalties Win It!,2018-07-26T06:11:37Z,59847,1432,244
Martial Leaves Man Utd US Tour! Manchester United Transfer News,2018-07-25T20:17:46Z,57376,1571,329
Zlatan's Man Utd Transfer Hint! Manchester United vs AC Milan LIVE Preview,2018-07-24T12:59:43Z,66937,1918,285
Mourinho's Title or Sack Race! Man Utd Transfer News,2018-07-23T20:45:57Z,99513,2062,383
Mourinho's Sandro Transfer Boost! Man Utd Transfer News Latest,2018-07-23T08:12:28Z,54960,1348,319
Manchester United vs San Jose Earthquakes LIVE Watchalong,2018-07-22T23:43:05Z,132827,2034,32
BORING Mourinho! Manchester United 0-0 San Jose Earthquakes,2018-07-22T23:43:14Z,63664,1447,566
Mourinho's Mystery Transfers! Man Utd Transfer News,2018-07-21T20:17:45Z,62156,1765,305
Chong To Start! Manchester United vs San Jose Earthquakes LIVE Preview,2018-07-21T12:58:11Z,49520,1216,173
Mourinho's Marquee Transfer! Man Utd Transfer News,2018-07-20T20:25:35Z,78525,2465,392
"Pogba, Marquinhos, Martial | Manchester United Transfer News",2018-07-20T12:31:03Z,50889,1543,264
Manchester United 1-1 Club America | MATA Goal Saves It!,2018-07-20T04:37:07Z,56769,1232,193
Manchester United vs Club America with Mark Goldbridge Watchalong,2018-07-20T04:34:22Z,142084,1762,30
"Milinkovic-Savic, Bale, Perisic | Manchester United Transfer News",2018-07-19T20:28:09Z,56525,1638,215
Man Utd Are Fu*ked Right Now! Flex n Rants MUFC Talk,2018-07-19T12:44:25Z,80149,1644,557
Man Utd Snub Sandro Transfer For Shaw? MUFC Transfer News,2018-07-19T06:00:01Z,39538,1111,421
Jose Mourinho Press Conference Reaction | Man Utd News Now,2018-07-18T17:06:06Z,45608,1428,244
Manchester United vs Club America LIVE Preview US TOUR 2018,2018-07-18T12:51:40Z,66497,997,111
Sandro & Bale or Bust? Man Utd Transfer News,2018-07-18T06:00:02Z,42244,1184,269
Mourinho Needs a Miracle! Man Utd Transfer News,2018-07-17T20:48:03Z,53810,1509,420
Man Utd NEW Home Kit 2018/19 Review! Worst Home Kit Ever or Looks Great?,2018-07-17T12:04:39Z,50160,1561,537
Mourinho Makes Martial Transfer Decision? Man Utd Transfer news,2018-07-17T06:00:00Z,59502,1312,523
Daley Blind Sold! Man Utd Transfer News,2018-07-16T22:05:44Z,37427,1685,175
Mourinho Wanted Ronaldo! Plus Bale Transfer Latest! Man Utd Transfer News,2018-07-16T20:31:54Z,49530,1647,191
Bale To Man Utd Decided Today? Man Utd Transfer News,2018-07-16T06:00:03Z,60331,1348,245
Mourinho Admits Man Utd Aren't Ready! Man Utd Transfer News,2018-07-15T20:26:39Z,56135,1606,283
Mourinho's Top 5 Manchester United Youth Players 2018,2018-07-14T09:30:01Z,36084,923,208
Gareth BALE Gives MANCHESTER UNITED Transfer Update | MAN UTD Transfer News,2018-07-13T20:06:15Z,55633,1539,243
Perisic Manchester United Transfer Talks Begin? Man Utd Transfer News,2018-07-13T12:24:49Z,36166,1140,181
Mourinho's 60 Million Transfer Boost? Man Utd Transfer News,2018-07-13T06:00:02Z,44549,1018,189
Pogba's Man Utd Problem! Mourinho's Perisic Transfer Wish!  MUFC Transfer News,2018-07-12T20:29:00Z,53772,1586,275
Alex Sandro Transfer Done By Weekend? Man Utd Transfer News,2018-07-10T21:10:45Z,51703,1530,254
Mourinho's Title Pledge? Flex and Rants MUFC Transfer Talk,2018-07-10T12:10:30Z,21824,615,191
"Lozano, Martial, Tierney | Manchester United Transfer News",2018-07-10T06:00:01Z,42787,1084,197
Mourinho Plans Dembele for Martial Transfer? Man Utd Transfer News,2018-07-09T20:32:20Z,50045,1473,281
"Milinkovic Savic, Maguire, Pogba | Manchester United Transfer News",2018-07-09T06:00:00Z,52832,1265,359
Mourinho's Man Utd Transfer Revolution! Man Utd Transfer News,2018-07-08T20:26:00Z,52492,1430,217
Man Utd OFFERED 70 Million STAR! MUFC Transfer News,2018-07-06T06:00:02Z,51609,1247,256
Ronaldo's Man Utd Transfer Boost!,2018-07-05T20:14:34Z,53093,1753,272
Milinkovic-Savic Transfer Boost! Man Utd Transfer News,2018-07-05T06:00:04Z,41250,1125,347
Bring RONALDO Home! Manchester United Transfer News,2018-07-04T20:12:56Z,56104,1710,346
Willian Next to Man United? Man Utd Transfer News,2018-07-04T06:00:01Z,41393,1023,223
Alex SANDRO Agree Terms! Man Utd Transfer News,2018-07-03T22:13:22Z,59288,2831,270
Mourinho's BIG Risk! Flex & Rants MUFC Talk,2018-07-03T12:46:20Z,21473,695,201
Alex SANDRO Transfer Back On Man Utd Transfer News,2018-07-03T06:00:02Z,30874,948,125
"Ronaldo, Martial, Milinkovic Savic Manchester United Transfer News",2018-07-02T06:00:01Z,34168,1010,244
Mourinho's Transfer Frustration! Manchester United Transfer News,2018-07-01T21:50:14Z,31178,1470,164
"Ronaldo, Pogba, Mbappe | Manchester United Transfer News",2018-06-30T21:14:19Z,46278,1249,242
Toni KROOS Transfer Latest! Manchester United Transfer News,2018-06-29T20:28:07Z,40004,1302,247
Mourinho Targets 3 Transfers! Man Utd Transfer News,2018-06-29T06:00:02Z,39331,1035,319
MOURINHO's Transfer Budget Crisis! Man Utd Transfer News,2018-06-28T21:12:50Z,31749,1235,226
Mourinho's BIG Transfer Surprise | Man Utd Transfer News,2018-06-28T06:00:02Z,41450,1159,380
Mourinho's Fellaini Contract Outrage! Man Utd Transfer News,2018-06-27T21:31:41Z,39220,1278,325
BALE Told To Force Man Utd Transfer  MUFC Transfer News,2018-06-27T06:00:01Z,28697,750,126
"Milinkovic-Savic, Godin, Bonnuci! Manchester United Transfer News",2018-06-26T21:14:23Z,35580,1311,144
MOURINHO Running OUT OF TIME! Flex & Rants MUFC Talk,2018-06-26T16:00:01Z,26305,792,206
FELLAINI Contract Announcement! Manchester United Transfer News,2018-06-26T12:50:28Z,25872,851,242
"FEKIR, VERRATTI, KOVACIC! Manchester United Transfer News",2018-06-26T06:00:02Z,30504,913,226
MOURINHO Wants MARTIAL To Stay! MAN UTD Transfer News,2018-06-25T21:09:29Z,36863,1374,247
"Mbappe, Gaya, Neymar | Manchester United Transfer News",2018-06-25T06:00:02Z,33542,937,312
150 Million Manchester United Transfer Dilemma! Man Utd Transfer News,2018-06-24T21:22:41Z,38523,1188,277
Mourinho's SHOCK Transfer Talks! Man Utd Transfer News,2018-06-23T21:10:16Z,47357,1371,270
Alex SANDRO Transfer Off? Manchester United Transfer News,2018-06-22T06:00:02Z,24682,759,365
SKRINIAR Confirms MAN UTD Interest! MAN UTD Transfer News,2018-06-21T21:11:59Z,32828,1459,177
Fred SIGNS for MANCHESTER UNITED! Man Utd Transfer News,2018-06-21T13:52:07Z,29589,1079,144
Fred Manchester United Transfer Official Tomorrow! Man Utd Transfer News,2018-06-20T21:13:01Z,31693,1122,157
Gareth BALE Boss Gives MANCHESTER UNITED Transfer Advice | MAN UTD Transfer News,2018-06-20T06:00:01Z,37007,1089,150
James RODRIGUEZ To Man Utd? Manchester United Transfer News,2018-06-19T06:00:02Z,36081,1054,265
MOURINHO's WILLIAN Reunion? Manchester United Transfer News,2018-06-18T06:00:00Z,33360,866,244
100 Million Manchester United Transfer Demand! Man Utd Transfer News,2018-06-17T21:24:17Z,49297,1331,186
MILINKOVIC-SAVIC Transfer Blow! MAN UTD Transfer News,2018-06-17T11:50:55Z,28638,828,247
"RONALDO, DE GEA, KOULIBALY | Manchester United Transfer News",2018-06-16T19:10:04Z,36633,1261,160
MILINKOVIC SAVIC Snubs MAN UTD? Manchester United Transfer News,2018-06-15T06:00:01Z,30668,791,242
Anthony MARTIAL Transfer Debate! Manchester United Transfer News,2018-06-14T20:32:00Z,39286,1293,331
Mourinho vs Anthony Martial! Manchester United Fixtures 2018/19 Reaction,2018-06-14T09:04:25Z,34173,1052,386
MOURINHO Chases 62 Million WonderKid? Manchester United Transfer News,2018-06-14T06:00:01Z,42342,1031,222
Verratti Offered Man Utd Transfer? Manchester United Transfer News,2018-06-13T20:31:12Z,36169,1218,153
MOURINHO's 200 Million Transfer Risk | Manchester United Transfer News,2018-06-13T06:16:13Z,36356,1071,277
DE GEA drops Real Madrid Hint? Manchester United Transfer News,2018-06-12T22:14:09Z,35569,1382,115
Mourinho's FIVE Man Utd Problems He Must Fix! FLEX & RANTS MUFC Talk,2018-06-12T13:00:01Z,28666,1046,254
Mourinho's One BIG Transfer? Manchester United Transfer News,2018-06-12T06:00:01Z,47665,1262,381
Alderweireld AND Sandro Transfers OFF? Manchester United Transfer News,2018-06-11T20:32:36Z,41539,1285,208
Next Manchester United Transfer Is...MAN UTD TRANSFER NEWS,2018-06-11T06:00:01Z,57149,1888,351
"GRIEZMANN, RASHFORD, MILINKOVIC-SAVIC | Manchester United TRANSFER NEWS",2018-06-10T20:21:12Z,52971,1507,236
"BALE, POGBA, SANDRO | MANCHESTER UNITED TRANSFER NEWS NOW 2018",2018-06-09T20:22:23Z,53559,1604,259
"MANCHESTER UNITED POSSIBLE LINEUP 2018/19 FT FRED, ALDERWEIRELD, MILINKOVIC-SAVIC, SANDRO",2018-06-09T13:48:23Z,48163,1386,314
MILINKOVIC-SAVIC Gives TRANSFER Update! MAN UTD Transfer News,2018-06-08T20:15:14Z,56601,1564,342
MOURINHO's Manchester United Transfer Shock? MUFC Transfer News,2018-06-08T06:00:00Z,78089,1344,402
RONALDO Manchester United Transfer Saga Continues! MUFC Transfer News,2018-06-07T19:13:31Z,54804,1604,184
LEWANDOWSKI Offered To MAN UTD? Man Utd Transfer News,2018-06-07T06:00:00Z,46699,1212,288
GRIEZMANN Manchester United Transfer Rumour Latest!,2018-06-06T20:14:18Z,55268,1803,177
Diogo DALOT Signs OFFICIAL! Manchester United Transfer News,2018-06-06T14:15:17Z,56045,3346,314
MILINKOVIC-SAVIC Likes FRED Transfer! MAN UTD Transfer News,2018-06-05T20:22:21Z,65148,1907,267
FRED The RED SIGNS! Manchester United Transfer News,2018-06-05T15:53:21Z,74236,2806,386
"POGBA, SANDRO, FELLAINI! Manchester United Transfer News",2018-06-05T06:00:01Z,43179,1371,278
FELLAINI To Arsenal? Manchester United Transfer News,2018-06-04T15:39:34Z,39474,1204,170
"FRED, VERRATTI, WERNER! Manchester United Transfer News",2018-06-04T06:00:01Z,50112,1258,267
BALE 100 Million Bid? Manchester United Latest Transfer News,2018-06-02T22:57:01Z,44081,1295,223
"FRED, DALOT Deals Done? Manchester United Transfer News",2018-06-02T20:17:57Z,53077,1547,162
GRIEZMANN Talks Transfer! Manchester United Transfer News,2018-06-02T13:03:49Z,41372,1228,157
"RONALDO, MILINKOVIC-SAVIC, GOLOVIN! Manchester United Transfer News",2018-06-01T20:21:52Z,54018,1647,237
"SANDRO, MILINKOVIC-SAVIC, VIDAL! Manchester United Transfer News",2018-06-01T06:00:05Z,44968,1170,268
ZIDANE Helps BALE Transfer? Manchester United Transfer News,2018-05-31T16:43:50Z,59728,1881,319
MILINKOVIC-SAVIC Transfer Hint! Manchester United Transfer News,2018-05-31T06:00:01Z,46259,1292,389
"GRIEZMANN, FRED, PULISIC | Manchester United Transfer News",2018-05-30T20:10:51Z,57376,1742,288
"Diogo DALOT | Welcome To Manchester United! Passes, Tackles, Dribbles Stats 2018",2018-05-30T14:00:04Z,42093,1017,232
MOURINHO Wants 6 Transfers! Manchester United Transfer News,2018-05-30T06:00:05Z,51243,1283,292
FRED & ALDERWEIRELD Deals Before World Cup? MAN UTD Transfer News,2018-05-29T22:45:13Z,37314,1385,175
"DALOT, MBAPPE, UMTITI! Manchester United Latest Transfer News",2018-05-29T20:14:35Z,56033,2409,293
"BALE, FRED, SKRINIAR! Manchester United Transfer News",2018-05-29T06:00:03Z,52143,1548,365
RONALDO or BALE To Manchester United? Man Utd Transfer News,2018-05-28T06:00:01Z,44479,1222,449
MILINKOVIC-SAVIC Done Deal? MAN UTD Transfer News,2018-05-27T20:17:14Z,65702,1896,317
Manchester United Predicted LineUp 2018/19 Season With Transfers,2018-05-26T12:00:04Z,53274,1195,375
FRED Transfer Stalls? Manchester United Transfer News,2018-05-25T12:57:24Z,30970,1001,108
Alex SANDRO Deal Off? Man Utd Transfer News,2018-05-25T06:00:01Z,30418,886,192
MILINKOVIC-SAVIC To MAN UTD On? Plus DARMIAN Manchester United Transfer Exit,2018-05-24T20:10:29Z,49287,1966,236
Done Deal? FRED To  MANCHESTER UNITED Transfer News,2018-05-24T11:59:00Z,63322,1657,408
TALISCA Off? ALDERWEIRELD On? Man Utd Transfer News,2018-05-24T06:00:01Z,28980,913,257
Mourinho's Manchester United Transfer Ultimatum! MUFC News,2018-05-23T20:14:57Z,42552,1404,261
Jose MOURINHO's TOP 5 MAN UTD Transfer Targets 2018,2018-05-23T12:00:06Z,64201,1132,315
BALE FELLAINI DYBALA | Manchester United Transfer News,2018-05-23T06:00:00Z,34176,960,352
TALISCA Transfer Moves Closer? MANCHESTER UNITED TRANSFER NEWS,2018-05-22T18:00:03Z,41008,1267,272
ALDERWEIRELD For MARTIAL? Manchester United Transfer News,2018-05-22T06:00:00Z,41054,1056,485
MOURINHO Losing MANCHESTER UNITED PLAYERS Respect?,2018-05-21T18:59:01Z,44380,1357,360
FELLAINI Snubs MOURINHO! Manchester United Transfer News 2018,2018-05-21T06:00:01Z,49425,1624,543
Uncensored FA CUP FINAL Vlog  Chelsea Manchester United 1-0,2018-05-20T17:00:21Z,17185,444,85
Done Deal? TALISICA To Manchester United Transfer Latest News!,2018-05-20T12:01:49Z,46356,1046,346
MOURINHO WON NOTHING! Chelsea 1-0 Manchester United FANCAMS,2018-05-19T22:42:09Z,62627,1149,353
FLEX: RASHFORD NOT READY! Chelsea 1-0 Manchester United,2018-05-19T22:41:49Z,19178,424,97
MOURINHO's LOST IT! Chelsea 1-0 Manchester United Paul,2018-05-19T20:37:05Z,114754,1588,448
Lukaku Out of Final? Man United vs Chelsea FA CUP LIVE,2018-05-18T13:12:12Z,37459,1064,163
Alex SANDRO Transfer By Monday? MAN UTD Transfer News,2018-05-17T12:52:53Z,36829,1204,254
Mourinho's Transfer Demand Man Utd Transfer News 2018,2018-05-17T06:00:04Z,35999,1012,372
Man Utd Treble Winners vs Arsenal Invincibles LIVE Debate,2018-05-16T22:22:59Z,20866,717,140
WILLIAN Transfer Talks? FRED Deal OFF? Man Utd Transfer News,2018-05-16T14:21:24Z,33351,1040,200
Man United vs Chelsea FA CUP | SOPHIE ROSE CFC TV vs FLEX UNITED STAND,2018-05-16T10:53:20Z,33131,806,145
ALDERWEIRELD Is MOURINHO's Man! Man Utd Transfer News,2018-05-16T06:00:01Z,29157,833,249
Milinkovic-Savic Transfer Off? MANCHESTER UNITED Transfer News,2018-05-15T20:06:33Z,33160,1009,206
FRED Offered MANCHESTER UNITED Transfer?,2018-05-15T15:18:41Z,35712,1141,204
Mourinho's SHOCK Griezmann Swap? Man Utd Transfer News,2018-05-15T06:00:01Z,66390,1224,325
MOURINHO'S Final Countdown! MANCHESTER UNITED LATEST NEWS,2018-05-14T20:28:22Z,35774,1233,216
Alex SANDRO To MAN UTD Done? Man Utd Transfer News,2018-05-14T06:00:00Z,40887,1077,166
Fans Were Shocking! Manchester United 1-0 Watford FANCAMS,2018-05-13T22:01:06Z,27652,532,185
Mourinho Can Do it! Manchester United Watford 1-0 Reaction,2018-05-13T21:46:11Z,5821,203,42
Not Good Enough! Manchester United 1-0 Watford FLEX,2018-05-13T20:08:15Z,15199,331,137
We've Made Progress! Manchester United 1-0 Watford,2018-05-13T18:59:37Z,10452,360,47
No Fu*king Progress! Manchester United 1-0 Watford FANCAM,2018-05-13T18:34:54Z,111326,1736,368
CARRICK Forever! Manchester United 1-0 Watford,2018-05-13T16:34:37Z,25927,764,186
MANCHESTER UNITED vs WEST HAM UNITED LIVE United Stand WATCHALONG,2018-05-13T13:31:57Z,4968,138,4
UMTITI Free To Join MAN UTD! Man Utd Transfer News,2018-05-11T20:09:40Z,42848,1274,252
Going Backwards!  West Ham vs Man United 0-0 FANCAMS,2018-05-10T23:16:39Z,19458,322,115
"""What Was That Sh*t? West Ham 0-0 Manchester United FanCam",2018-05-10T22:30:26Z,17114,320,122
West Ham vs Manchester United with Mark Goldbridge Watchalong,2018-05-10T21:29:52Z,69790,1269,23
West Ham 0-0 Manchester United | MOURINHO's BORE DRAW,2018-05-10T21:24:56Z,34390,1060,349
Pogba Offered to PSG? Man Utd Transfer News,2018-05-10T06:00:03Z,32485,949,249
West Ham vs Man United Preview | MOURINHO'S Final Warning!,2018-05-09T13:29:51Z,23784,736,155
MOURINHO Wants PULISIC Swap? Man Utd Transfer News 2018,2018-05-09T06:00:02Z,32532,823,249
James RODRIGUEZ Wants MAN UTD Transfer? Man Utd latest Transfer News,2018-05-08T06:00:01Z,39613,1048,307
MAN UTD Miss OUT On FABINHO Transfer?,2018-05-07T20:32:31Z,37982,1078,282
Mourinho Plans HUGE Man Utd Transfer! Man Utd Transfer News,2018-05-06T20:25:57Z,45406,1449,323
Man Utd Agree 80 Million Transfer For Milinkovic-Savic?,2018-05-06T09:52:45Z,55465,1480,330
United are Boring! Brighton 1-0 Manchester United FLEX,2018-05-05T01:00:00Z,21645,444,103
Angry United Fan! Brighton 1-0 Manchester United,2018-05-04T23:46:05Z,67865,776,387
Players Not United | Brighton 1-0 Manchester United Rants N Bants,2018-05-04T22:47:51Z,28798,596,142
Brighton vs Manchester United with Mark Goldbridge Watchalong,2018-05-04T21:40:02Z,75438,1299,42
NEYMAR Man Utd Plea? Manchester United Latest Transfer News,2018-05-04T06:00:00Z,41703,1013,314
MOURINHO Backs FELLAINI! Brighton v Man United LIVE Preview 2018,2018-05-03T13:45:50Z,25094,933,249
Alex SANDRO To Manchester United? MAN UTD Transfer News,2018-05-03T06:00:01Z,29896,1066,241
FELLAINI Stuns MOURINHO and Manchester United,2018-05-02T13:03:28Z,37257,1617,283
Anthony Martial Swap Deal Latest! MAN UTD TRANSFER NEWS 2018,2018-05-02T06:00:02Z,33029,895,282
FIVE Problems MOURINHO Must FIX At Manchester United,2018-05-01T19:21:39Z,22896,739,194
Jose MOURINHO's Shock MAN UTD Transfer News 2018,2018-05-01T06:00:00Z,48431,1108,324
An OK Man Utd Season! Bryan ROBSON FanCam | Manchester United 2-1 Arsenal,2018-04-29T19:12:48Z,17388,705,61
MOURINHO Mystery BRAZILIAN Transfer! Man Utd Transfer News,2018-04-28T20:08:41Z,34096,1187,261
"""MKHI Better Than SANCHEZ!"" Mr DT Arsenal Fan TV vs FLEX United Stand",2018-04-28T11:21:10Z,51495,1311,259
JOSE MOURINHO'S TOP 5 MAN UTD TRANSFER TARGETS 2018,2018-04-27T20:02:58Z,36266,1175,214
DE GEA STAYING! Jose Mourinho Man United Press Conference Reaction,2018-04-27T13:38:07Z,26244,1219,145
Man United vs Arsenal LIVE Preview | MOURINHO'S WENGER REVENGE,2018-04-26T21:58:49Z,30768,1388,213
Man Utd vs Arsenal Combined 11 | UNITED STAND vs ARSENAL FAN TV,2018-04-26T12:00:00Z,54265,1474,295
MOURINHO Facing LIVERPOOL Nightmare! MAN UTD News LIVE,2018-04-25T13:06:28Z,39420,1166,674
POGBA Reveals MOURINHO Feud Truth! MANCHESTER UNITED Latest Transfer News Now,2018-04-23T12:57:26Z,34533,1025,263
MOURINHO Solves SANCHEZ & POGBA Problem! MAN UNITED News Now,2018-04-22T12:00:23Z,37820,1297,230
PAUL POGBA BOSSED IT! Manchester United 2-1 Tottenham Hotspur,2018-04-21T22:29:01Z,14392,334,28
POGBA Bossed DEMBELE AT LAST! Manchester United 2-1 Tottenham,2018-04-21T20:55:10Z,19746,544,48
"""SANCHEZ Goal A Disgrace"" Tottenham Fan ""EXPRESSIONS"" | Man Utd vs Tottenham 2-1",2018-04-21T20:26:19Z,71604,1444,208
Manchester United 2-1 Tottenham | SANCHEZ and HERRERA Goals Win It!,2018-04-21T19:41:03Z,73542,2409,260
Manchester United vs Tottenham LIVE Stream Match Chat,2018-04-21T19:08:09Z,193037,2815,29
Jose Mourinho Press Conference Reaction | Man Utd News Now,2018-04-20T13:44:17Z,32379,1143,229
MOURINHO Backs UNITED Fans! MAN UTD News Now,2018-04-19T12:55:36Z,22470,839,181
Manchester United vs Bournemouth 2-0 | MARTIAL MUST START,2018-04-19T08:00:13Z,11474,225,61
Mourinho Didn't Fool Me! Bournemouth 0-2 Manchester United,2018-04-18T23:11:58Z,18162,456,83
GET BEHIND MOURINHO! Bournemouth vs Manchester United Fan Reaction,2018-04-18T22:00:40Z,10059,354,96
Bournemouth 0-2 Manchester United | LUKAKU GOAL Caps Perfect POGBA Display!,2018-04-18T21:24:04Z,40400,1198,269
Bournemouth v Man United LIVE | POGBA and SANCHEZ Dropped by Mourinho!,2018-04-17T12:58:09Z,30222,914,301
MOURINHO TO BLAME! Manchester United 0-1 West Bromwich Albion | The United Stand FanCam,2018-04-15T23:00:01Z,8440,158,38
MARTIAL IS GONE! Manchester United 0-1 West Bromwich Albion | The United Stand FANCAMS,2018-04-15T21:56:05Z,17260,291,74
WE DIDN'T RESPECT WEST BROM! Manchester United 0-1 West Brom Fan Reactions,2018-04-15T19:30:00Z,7487,186,43
